event_id,recoil_energy_keV,s1_light_yield,s2_charge_yield,interaction_type,particle_source,label,position_x_mm,position_y_mm,position_z_mm,drift_time_us,s1_width_ns,s2_width_us,s1_area_PE,s2_area_PE,s2_over_s1_ratio,log10_s2_over_s1,timestamp,detector_temp_K,gas_pressure_bar,electric_field_V_cm,event_quality,pile_up_flag,wimp_mass_GeV
1238,14.04078,31.360098,21149.870143,axion_conversion,solar_axion,Axion-like,-303.586526,-323.042998,299.903927,601.431524,53.814415,2.271206,24.603321,20667.045889,840.010423,2.924285,2024-04-15 17:59:45.152764,175.862896,2.116174,205.039576,0.946072,0,
1250,11.133078,,719.848313,nuclear_recoil,WIMP,WIMP-like,258.332813,-2.154697,-269.314157,173.448003,,2.603846,,606.896409,,,2024-02-23 07:05:35.814659,176.374055,1.834776,195.347171,0.812769,0,260.139538
1268,9.840286,,591.296162,nuclear_recoil,WIMP,WIMP-like,264.571935,-381.043525,119.54534,465.823564,,2.120938,,502.526964,,,2024-02-10 21:44:32.650462,175.66189,1.806894,217.799002,0.674684,0,821.70773
1306,13.885058,30.978265,14495.044044,axion_conversion,solar_axion,Axion-like,93.363223,395.457141,-165.871356,251.224544,74.721715,1.910893,27.073317,13214.975906,488.118087,2.688525,2024-07-04 17:11:59.070725,176.235056,1.964963,236.754872,0.827517,0,
1313,5.025047,,320.797148,nuclear_recoil,WIMP,WIMP-like,161.640098,305.280661,-113.337747,290.723499,,2.399161,,266.803742,,,2024-02-17 21:12:10.321926,174.779401,2.134013,219.138231,0.860674,0,371.818883
1314,3.524618,9.085356,3738.322999,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,5.139238,195.101946,-179.63408,240.876632,53.328071,2.540724,9.138724,3629.7196,397.180137,2.598988,2024-01-13 20:54:14.538964,175.085432,2.089744,196.351695,0.883062,0,
1320,8.479642,,398.417104,nuclear_recoil,WIMP,WIMP-like,-10.688153,252.987522,83.115328,438.432578,,2.298915,,388.719462,,,2024-03-11 23:29:29.013125,174.180625,2.127408,185.665112,0.757198,0,153.067685
1322,3.600403,8.074637,4389.857813,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-323.329543,-355.043353,12.839918,385.593923,59.900571,2.25966,6.278706,4139.497707,659.291543,2.819078,2024-03-10 23:02:32.608511,176.253534,1.84319,181.374949,0.911479,0,
1329,13.708806,38.242257,12709.082758,axion_conversion,solar_axion,Axion-like,351.385619,-203.07068,-459.39051,30.533451,48.297129,1.499656,27.510061,10730.318831,390.050704,2.591121,2024-05-17 10:27:57.746951,174.311582,1.960568,215.25721,0.862544,0,
1344,8.920802,,479.846627,nuclear_recoil,WIMP,WIMP-like,-89.562216,-291.25709,-182.312397,238.862859,,1.900915,,378.398374,,,2024-10-13 01:42:59.301830,175.628098,2.03599,161.409806,0.671684,0,126.725323
1352,6.97736,,407.574482,nuclear_recoil,WIMP,WIMP-like,104.879173,424.483831,81.973358,437.573953,,2.502271,,373.714324,,,2024-10-14 21:00:11.334558,175.769505,1.999929,213.4112,0.961646,0,788.335132
1373,3.217447,7.917363,3065.293014,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-5.021005,-465.347373,246.73512,561.454977,62.374386,2.840831,5.607651,3158.247863,563.203364,2.750665,2024-05-02 14:03:29.828021,175.964576,1.883179,201.833428,0.807678,0,
1408,3.905832,8.960876,3810.921546,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,146.320024,-37.060941,93.984284,446.604725,51.21947,2.559273,7.187364,3613.955954,502.820806,2.701413,2024-09-23 16:44:38.578876,175.022378,2.04128,209.764964,0.600372,0,
1411,12.009756,20.289612,7332.295497,black_hole_evaporation,primordial_black_hole,Primordial-BH,-345.988454,-214.46131,5.667163,380.200875,46.215985,2.596835,17.354579,6597.861717,380.17987,2.579989,2024-10-15 14:10:11.539969,175.84035,1.860251,160.027569,0.848854,0,
1422,5.057274,,198.9007,nuclear_recoil,WIMP,WIMP-like,92.337014,-26.519552,-207.951254,219.585523,,2.942469,,170.457988,,,2024-05-25 12:38:38.469625,173.896658,2.107273,185.477151,0.883886,0,537.019617
1424,5.015144,,236.438574,nuclear_recoil,WIMP,WIMP-like,259.197134,-124.653843,413.069863,686.518694,,2.647419,,210.834388,,,2024-01-29 21:17:14.598144,176.035437,1.965923,201.507345,0.908279,0,50.600666
1426,3.794297,9.284339,3519.501788,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-284.008791,-8.03146,476.867103,734.486544,48.342617,3.385578,7.538459,3789.62693,502.705778,2.701314,2024-01-07 06:53:37.923875,177.179205,2.07519,181.328495,0.94472,0,
1432,19.131399,,564.547287,nuclear_recoil,WIMP,WIMP-like,200.130392,300.850058,-192.170039,231.451098,,2.21307,,493.607844,,,2024-08-01 15:05:17.664662,174.162515,2.137574,235.277405,0.653317,0,111.318612
1444,14.042683,25.905219,20167.744068,axion_conversion,solar_axion,Axion-like,-208.617409,238.833621,-476.954396,17.327522,36.488938,2.010545,21.460185,16791.099347,782.43033,2.893446,2024-04-24 08:00:22.612936,174.083792,2.027234,176.306729,0.883609,0,
1451,14.103788,38.084638,16931.222243,axion_conversion,solar_axion,Axion-like,4.021131,207.456621,-164.454462,252.289878,49.931192,3.514024,28.590264,13846.12955,484.29526,2.68511,2024-03-27 03:02:28.908272,174.849946,2.060351,193.995215,0.949189,0,
1454,4.893269,,122.847091,nuclear_recoil,WIMP,WIMP-like,-404.751004,272.260374,-241.362832,194.464036,,2.494822,,104.245518,,,2024-01-22 10:46:45.923122,173.15816,1.946459,168.593017,0.658671,0,363.174371
1467,7.815754,,403.872708,nuclear_recoil,WIMP,WIMP-like,-43.884194,309.868253,-488.003321,9.020059,,2.747076,,337.661649,,,2024-09-29 12:22:29.399198,173.108189,2.16752,199.871464,0.814904,0,307.869535
1472,13.810078,,688.785733,nuclear_recoil,WIMP,WIMP-like,-65.820088,151.523604,229.579255,548.555831,,2.581923,,668.789203,,,2024-08-05 09:38:45.232071,174.991427,2.100837,210.331707,0.798629,0,326.036776
1476,16.558231,,513.524109,nuclear_recoil,WIMP,WIMP-like,54.280158,-377.109403,-98.412415,301.945553,,2.895512,,445.734121,,,2024-06-04 20:26:10.491473,174.449388,2.112285,199.742164,0.758423,0,382.164124
1498,6.496055,,330.725713,nuclear_recoil,WIMP,WIMP-like,452.016991,-167.386332,-279.701408,165.638039,,2.561995,,302.134179,,,2024-09-12 23:38:54.380691,173.270002,2.052127,191.027041,0.72445,0,567.729482
1503,14.217699,27.950882,15907.326301,axion_conversion,solar_axion,Axion-like,432.28509,-86.532675,226.150089,545.977511,48.966972,2.755618,18.716075,15536.978237,830.140848,2.919152,2024-09-11 10:46:33.584450,174.775593,1.996562,232.002979,0.339919,0,
1518,3.986723,11.212213,3607.149678,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-78.780197,-468.986967,-316.417556,138.031913,45.149953,2.395607,7.104106,2853.424309,401.658464,2.603857,2024-10-01 21:30:14.813260,173.408946,2.017719,201.218802,0.945832,0,
1519,4.180624,9.461852,5183.438099,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-376.579193,-154.566637,148.904708,487.898277,43.517192,2.396019,6.713471,5035.156124,750.007841,2.875066,2024-11-05 20:37:43.685273,173.38683,2.119798,234.552648,0.900769,0,
1524,14.2717,37.975379,19715.855689,axion_conversion,solar_axion,Axion-like,175.238454,-171.692115,-10.837527,367.791333,49.434344,1.73381,33.802781,16572.349441,490.265851,2.690432,2024-07-01 10:38:46.482869,176.859647,2.033257,251.368361,0.897734,0,
1529,5.270316,,306.890341,nuclear_recoil,WIMP,WIMP-like,377.965749,-92.793275,330.517828,624.449495,,2.548025,,299.786988,,,2024-11-03 01:10:32.295159,174.387298,1.89907,253.896447,0.771864,0,530.304098
1530,4.635137,,304.249045,nuclear_recoil,WIMP,WIMP-like,-35.897006,257.15614,204.293449,529.543946,,3.238297,,295.394768,,,2024-10-01 22:46:57.197877,174.68787,2.012186,194.268829,0.769146,0,958.19272
1548,17.945728,,558.821925,nuclear_recoil,WIMP,WIMP-like,-38.150384,-440.100405,28.693324,397.513778,,2.455118,,507.543902,,,2024-04-13 17:05:21.592718,174.317656,1.953172,195.082115,0.568716,0,286.246704
1557,14.631187,38.036398,19159.053175,axion_conversion,solar_axion,Axion-like,133.955066,402.34441,4.485513,379.312416,76.128175,2.267891,25.995446,18235.386126,701.483874,2.846018,2024-03-23 18:14:43.694101,174.928048,2.049618,176.76656,0.795042,0,
1568,5.752216,,466.564202,nuclear_recoil,WIMP,WIMP-like,-339.970609,-273.805609,-51.264706,337.394958,,2.277061,,424.400808,,,2024-01-31 12:19:29.758426,175.0363,2.077547,178.503613,0.879282,0,799.546573
1586,14.550573,31.616311,18815.894117,axion_conversion,solar_axion,Axion-like,20.452448,-408.075949,14.814429,387.078518,20.004738,2.158357,25.429828,16316.99418,641.647828,2.807297,2024-02-11 18:40:36.921721,175.321021,1.835833,224.870114,0.706623,0,
1588,3.879201,10.474223,4876.137559,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-165.168739,275.317254,94.588312,447.058881,45.474972,2.822622,9.842322,4438.277454,450.938055,2.654117,2024-02-01 21:29:33.344378,173.834425,2.004226,231.006395,0.876855,0,
1624,14.008035,30.518392,16871.736441,axion_conversion,solar_axion,Axion-like,8.332179,23.726019,-319.464087,135.741288,50.48804,1.301208,28.352611,14871.808971,524.5305,2.719771,2024-09-03 08:58:03.463306,174.57153,1.991101,214.210681,0.831561,0,
1629,14.311742,28.09205,18414.251159,axion_conversion,solar_axion,Axion-like,378.859311,175.064834,-138.069124,272.128478,64.843218,2.763056,22.708552,15439.199253,679.884809,2.832435,2024-10-29 09:26:41.476572,176.830255,1.824061,239.012126,0.773691,0,
1641,37.314376,,1821.333025,nuclear_recoil,WIMP,WIMP-like,403.636694,-104.649927,-100.889399,300.083159,,2.028103,,1656.78541,,,2024-10-02 13:17:29.953758,175.309778,2.047089,211.205284,0.906486,0,284.50495
1653,34.477352,35.511492,15831.553214,black_hole_evaporation,primordial_black_hole,Primordial-BH,-22.714972,252.791035,5.744051,380.258685,43.387167,3.303042,26.321753,13304.185256,505.444495,2.703673,2024-10-22 15:59:38.455679,175.061374,1.879929,198.074471,0.891054,0,
1663,5.216323,,244.737336,nuclear_recoil,WIMP,WIMP-like,457.097763,103.902502,302.636599,603.486165,,3.021582,,225.66144,,,2024-12-06 09:57:48.951837,175.438646,2.093357,174.308691,0.770622,0,416.14605
1691,14.273921,40.834054,15380.613977,axion_conversion,solar_axion,Axion-like,-295.795354,398.834297,-195.302386,229.09595,50.561471,2.462805,28.398074,14485.87706,510.100679,2.707656,2024-07-07 15:23:20.138677,174.074268,2.101594,159.475265,0.804076,0,
1699,4.709003,,33.376127,nuclear_recoil,WIMP,WIMP-like,327.96851,75.671717,-20.205591,360.747676,,2.603533,,29.37841,,,2024-05-29 13:07:33.956260,175.959331,1.863625,206.55848,0.945876,0,437.035884
1706,10.03619,,326.594412,nuclear_recoil,WIMP,WIMP-like,-102.843089,-150.038568,-368.279291,99.038127,,1.935885,,263.141966,,,2024-06-04 22:07:36.556941,175.389214,2.047298,231.362614,0.714539,0,567.747507
1715,15.601312,,1000.464513,nuclear_recoil,WIMP,WIMP-like,-275.475033,-18.622688,396.886641,674.350858,,2.458984,,989.909293,,,2024-05-17 11:14:23.787832,174.45874,2.03605,186.229836,0.603435,0,271.972997
1720,10.829274,,396.898645,nuclear_recoil,WIMP,WIMP-like,-42.712324,-137.610359,246.745129,561.462503,,3.80258,,377.128581,,,2024-07-14 02:50:06.091014,174.464737,2.008567,196.376264,0.905499,0,576.368446
1729,3.297123,8.681418,4040.843319,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,57.880212,307.353299,114.191546,461.798155,58.068246,3.238617,6.445958,3615.834303,560.945999,2.748921,2024-05-27 19:17:28.019606,175.617564,1.97177,198.132913,0.925411,0,
1742,4.949973,,291.0026,nuclear_recoil,WIMP,WIMP-like,302.414903,-287.967244,-276.482843,168.058013,,3.164925,,275.043716,,,2024-02-26 21:33:10.503685,174.241472,2.115125,180.184944,0.895916,0,321.410891
1755,14.263569,32.240509,19573.604569,axion_conversion,solar_axion,Axion-like,-351.768373,-62.495705,146.459868,486.060051,53.735906,2.106104,28.707111,18146.100764,632.111701,2.800794,2024-02-20 15:04:18.707715,175.226868,1.98996,215.109475,0.849602,0,
1780,13.939702,38.044183,18499.329411,axion_conversion,solar_axion,Axion-like,-418.345461,260.752025,-315.227369,138.92679,40.350564,3.377244,23.724573,14821.170738,624.718128,2.795684,2024-04-02 05:39:22.693516,172.692147,2.03065,236.999432,0.9586,0,
1783,7.293185,,386.733617,nuclear_recoil,WIMP,WIMP-like,232.970843,331.547224,-41.258903,344.918118,,2.963686,,360.077697,,,2024-11-16 18:53:40.200842,175.416172,1.812062,213.32159,0.568161,0,994.163202
1785,5.295855,,210.855357,nuclear_recoil,WIMP,WIMP-like,19.622139,-180.236384,-271.804025,171.575921,,1.984183,,175.400755,,,2024-07-08 23:33:58.220527,175.317761,2.013214,199.582454,0.916403,0,250.446921
1790,3.336145,5.864264,3412.752836,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-190.867629,20.054421,-362.072263,103.705065,50.450265,2.5579,5.498949,2892.429267,525.996696,2.720983,2024-08-28 12:09:26.056429,174.075377,1.95432,212.296937,0.850634,0,
1793,9.250144,,394.362533,nuclear_recoil,WIMP,WIMP-like,-331.347117,121.839346,281.498109,587.592563,,1.986092,,383.414478,,,2024-10-27 09:10:09.111961,175.689602,2.220861,214.169372,0.985348,0,956.75185
1823,14.393405,43.065051,14668.421149,axion_conversion,solar_axion,Axion-like,351.701466,263.141244,-31.089515,352.564275,45.087854,2.798148,29.341848,13339.767564,454.63283,2.657661,2024-02-02 18:12:57.574874,175.264398,1.968622,179.97086,0.914396,0,
1848,4.668061,,216.615276,nuclear_recoil,WIMP,WIMP-like,111.804128,-470.404235,336.295228,628.793405,,2.243883,,217.374748,,,2024-10-08 03:00:36.077079,175.02933,2.01854,238.005231,0.973253,0,456.380719
1857,5.167896,,133.035343,nuclear_recoil,WIMP,WIMP-like,-356.025361,-83.265226,-296.376336,153.100499,,2.294577,,113.654917,,,2024-07-20 08:40:39.628456,172.827767,2.023208,207.18056,0.896201,0,466.446624
1860,5.069452,,309.9427,nuclear_recoil,WIMP,WIMP-like,-312.937868,-339.68258,-470.906157,21.87507,,2.646529,,245.797662,,,2024-05-07 05:38:06.469602,174.891599,1.940794,213.151009,0.862401,0,668.769022
1871,11.853051,,606.081889,nuclear_recoil,WIMP,WIMP-like,134.114812,-278.276656,-98.164542,302.131924,,3.324591,,583.627583,,,2024-04-20 12:47:13.031915,176.145505,1.914799,215.964241,0.918495,0,660.172231
1883,5.282241,,212.146899,nuclear_recoil,WIMP,WIMP-like,198.250301,134.439218,146.985199,486.455037,,1.602972,,193.977718,,,2024-09-24 19:52:37.042718,174.725126,1.949124,234.489877,0.954908,0,691.429704
1884,3.246968,7.306124,4185.643572,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-56.2208,-314.545573,386.915506,666.853764,59.313864,2.438572,6.384704,4236.448821,663.530921,2.821861,2024-12-14 10:09:31.551364,173.751331,2.047673,202.570253,0.87508,0,
1894,4.755013,,156.295848,nuclear_recoil,WIMP,WIMP-like,-380.052074,-59.962367,321.051023,617.331596,,2.015984,,152.834828,,,2024-04-02 19:11:16.786029,176.089559,1.827993,204.4899,0.840611,0,438.076218
1898,4.810272,,266.4885,nuclear_recoil,WIMP,WIMP-like,224.528288,-304.879834,-402.688173,73.166787,,2.279078,,202.241974,,,2024-06-05 05:59:07.041531,175.994758,1.931933,216.596356,0.869604,0,667.367652
1899,14.375639,39.422684,,axion_conversion,solar_axion,Axion-like,126.885732,-417.207837,-165.965571,251.153706,28.983074,,25.445025,,,,2024-05-08 19:46:12.583015,175.720822,2.031384,213.533537,0.805916,0,
1913,5.051893,,298.020075,nuclear_recoil,WIMP,WIMP-like,208.742493,-46.840173,-384.578783,86.78287,,1.758534,,243.569038,,,2024-01-23 19:09:36.035878,176.385798,1.979245,213.769868,0.752553,0,698.011137
1914,12.76513,,575.803439,nuclear_recoil,WIMP,WIMP-like,240.677449,-327.338646,-493.075703,5.206238,,2.337824,,484.165603,,,2024-04-12 15:54:53.506173,175.680742,2.014803,155.455176,0.762777,0,194.924919
1919,14.110072,32.017783,13236.250602,axion_conversion,solar_axion,Axion-like,103.537155,-4.639943,-48.526921,339.453443,49.052812,1.673585,37.286888,11967.585261,320.959614,2.50645,2024-11-16 01:39:28.348928,175.013103,2.049908,162.856149,0.917736,0,
1920,5.141744,,280.718147,nuclear_recoil,WIMP,WIMP-like,-17.319662,67.256142,210.585333,534.274686,,2.227039,,252.653896,,,2024-01-25 11:57:55.013766,174.359344,1.938563,195.237558,0.795852,0,509.811153
1925,13.968174,32.056198,17384.980559,axion_conversion,solar_axion,Axion-like,146.550207,119.744541,144.986378,484.952164,50.46896,2.644958,23.156074,15021.913723,648.724548,2.81206,2024-01-18 06:51:05.498076,174.372205,2.155286,205.527924,0.920958,0,
1980,17.515917,,901.954786,nuclear_recoil,WIMP,WIMP-like,278.187799,18.391591,16.927979,388.667653,,3.120595,,838.2428,,,2024-05-10 14:26:12.587840,175.028412,2.077718,210.268162,0.926102,0,685.745245
1996,5.723091,,247.248651,nuclear_recoil,WIMP,WIMP-like,-63.617968,425.614854,-192.47838,231.219263,,2.067475,,220.19899,,,2024-05-15 10:46:46.253499,174.404322,1.967292,193.966884,0.810571,0,458.825857
2030,7.101495,,299.513612,nuclear_recoil,WIMP,WIMP-like,-465.553547,-116.477456,-54.523315,334.944876,,3.483661,,257.175524,,,2024-01-25 13:10:26.037497,176.97762,1.920899,198.775116,0.895235,0,878.550805
2042,16.940399,,1200.31274,nuclear_recoil,WIMP,WIMP-like,119.027551,131.816904,366.575193,651.560295,,1.520643,,1177.018856,,,2024-10-05 20:05:32.540431,173.525864,1.984843,208.763942,0.737292,0,331.079549
2052,19.50438,,865.426007,nuclear_recoil,WIMP,WIMP-like,-136.228511,-233.166285,30.622813,398.964521,,3.58104,,744.399511,,,2024-10-10 21:05:21.364930,175.879738,2.107149,225.782159,0.882466,0,330.461052
2064,10.338897,,763.323113,nuclear_recoil,WIMP,WIMP-like,173.874121,357.948182,181.012269,512.0393,,1.945464,,656.586334,,,2024-02-16 06:50:16.522130,174.206238,2.125516,208.540314,0.907568,0,615.343591
2078,16.751522,,832.082687,nuclear_recoil,WIMP,WIMP-like,262.103546,264.725942,-143.341694,268.16414,,2.366148,,716.876744,,,2024-12-12 01:14:37.823469,175.547904,2.106742,178.830807,0.523027,0,447.297426
2086,6.464375,,205.943861,nuclear_recoil,WIMP,WIMP-like,-333.305154,-330.814022,327.322463,622.046965,,2.079524,,214.85326,,,2024-01-26 12:06:12.013935,174.646317,1.967704,184.11076,0.929537,0,793.507538
2096,10.71197,22.907713,9184.871971,black_hole_evaporation,primordial_black_hole,Primordial-BH,-138.303601,-60.213934,-113.073887,290.92189,47.042287,2.286473,20.181612,8143.749722,403.523256,2.605869,2024-03-02 14:56:27.633510,175.449328,1.948514,192.576446,0.655773,0,
2103,5.41109,,254.273545,nuclear_recoil,WIMP,WIMP-like,-343.894733,117.994185,327.027299,621.825037,,1.782212,,253.899374,,,2024-09-10 00:32:14.288864,175.110292,2.020479,191.854399,0.739436,0,592.438949
2122,11.690501,,730.458675,nuclear_recoil,WIMP,WIMP-like,-69.447143,-182.807065,-2.926074,373.739794,,3.001111,,658.93342,,,2024-01-07 00:57:39.790102,174.907574,1.97453,204.420586,0.948852,0,857.284831
2125,5.251829,,177.589576,nuclear_recoil,WIMP,WIMP-like,-7.025428,216.65565,-364.443358,101.922287,,2.304901,,134.402431,,,2024-04-27 15:02:56.237697,176.698896,2.010433,178.095915,0.972045,0,26.672605
2128,14.441193,40.926927,24793.822871,axion_conversion,solar_axion,Axion-like,372.025007,30.454172,-431.102639,51.802527,36.252513,2.664019,27.142016,19095.093241,703.525241,2.84728,2024-06-01 22:15:50.630642,176.563028,2.162163,199.752432,0.857085,0,
2135,14.19546,37.780978,15721.809718,axion_conversion,solar_axion,Axion-like,80.538742,466.11093,-296.719521,152.842465,38.932729,2.293247,24.376457,12532.4696,514.121858,2.711066,2024-04-29 06:31:54.077203,176.313975,2.076407,248.846829,0.835164,0,
2141,14.262936,38.23792,16660.14057,axion_conversion,solar_axion,Axion-like,218.421006,-53.189936,452.833933,716.416491,57.450381,3.804973,39.466507,16510.7348,418.348015,2.621538,2024-06-18 07:01:28.886772,174.810273,1.982617,209.710366,0.826159,0,
2159,5.196078,,370.764381,nuclear_recoil,WIMP,WIMP-like,-52.043134,196.467723,421.143999,692.589473,,2.718409,,401.39388,,,2024-10-15 02:12:53.124081,173.078356,1.9369,213.951951,0.82541,0,224.957745
2192,44.22714,5.727679,3427.713631,nuclear_recoil,WIMP,WIMP-like,-167.139803,-285.831233,40.676237,406.523487,45.737595,1.628812,3.796296,3031.675337,798.587792,2.902323,2024-10-14 03:32:03.187349,176.244886,1.782563,198.229836,0.456829,0,707.41394
2196,22.711683,44.398297,14984.032534,black_hole_evaporation,primordial_black_hole,Primordial-BH,-383.912822,203.374676,372.448438,655.97627,51.329102,2.031235,29.892629,15287.752787,511.422149,2.70878,2024-04-11 15:44:21.892962,173.31647,2.08695,188.294358,0.61518,0,
2227,3.427244,8.273602,4799.902795,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-78.622482,1.358712,443.35627,709.290429,30.978757,2.310234,7.909916,4645.441331,587.293368,2.768855,2024-09-20 05:27:10.518865,175.198121,1.908501,191.872633,0.756985,0,
